,age,body_type,drinks,drugs,height,sex,smokes,diet_anything,diet_halal,diet_kosher,diet_other,diet_vegan,diet_vegetarian
52248,29,1,1,0,62.0,0,0,True,False,False,False,False,False
52249,27,1,1,0,64.0,0,0,True,False,False,False,False,False
52250,28,1,1,0,70.0,1,0,True,False,False,False,False,False
52251,29,1,1,0,67.0,1,0,True,False,False,False,False,False
52252,51,0,1,0,70.0,1,0,True,False,False,False,False,False
52253,43,1,1,0,74.0,1,0,True,False,False,False,False,False
52254,24,0,2,1,76.0,1,0,True,False,False,False,False,False
52255,50,1,1,0,74.0,1,1,True,False,False,False,False,False
52256,49,0,1,0,67.0,0,0,True,False,False,False,False,False
52257,30,2,1,1,65.0,0,0,True,False,False,False,False,False
52258,27,0,1,0,64.0,0,0,True,False,False,False,False,False
52259,25,0,1,0,67.0,0,0,True,False,False,False,False,False
52260,27,0,1,0,69.0,1,1,True,False,False,False,False,False
52261,29,0,1,0,64.0,0,0,True,False,False,False,False,False
52262,48,2,0,0,68.0,1,0,True,False,False,False,False,False
52263,28,0,1,0,68.0,0,0,True,False,False,False,False,False
52264,25,0,1,1,72.0,1,0,False,False,False,True,False,False
52265,42,0,1,0,74.0,1,0,True,False,False,False,False,False
52266,39,0,2,0,71.0,1,0,True,False,False,False,False,False
52267,30,0,1,1,73.0,1,0,True,False,False,False,False,False
52268,28,1,1,0,69.0,1,1,True,False,False,False,False,False
52269,29,0,1,0,65.0,0,0,True,False,False,False,False,False
52270,48,1,1,0,68.0,1,0,True,False,False,False,False,False
52271,27,1,0,0,68.0,0,0,True,False,False,False,False,False
52272,38,1,1,0,73.0,1,1,True,False,False,False,False,False
52273,29,0,1,0,75.0,1,0,True,False,False,False,False,False
52274,48,0,0,1,71.0,1,1,True,False,False,False,False,False
52275,26,1,1,0,64.0,0,1,True,False,False,False,False,False
52276,35,0,1,0,70.0,0,0,True,False,False,False,False,False
52277,28,0,1,0,60.0,0,0,True,False,False,False,False,False
52278,20,2,2,1,65.0,0,0,False,False,False,False,False,True
52279,29,1,1,0,68.0,0,0,True,False,False,False,False,False
52280,25,0,1,0,68.0,0,0,False,False,False,False,False,True
52281,45,1,1,1,68.0,1,0,True,False,False,False,False,False
52282,20,0,1,0,75.0,1,1,True,False,False,False,False,False
52283,35,0,1,0,68.0,1,0,True,False,False,False,False,False
52284,34,1,1,0,70.0,0,0,True,False,False,False,False,False
52285,31,1,1,0,64.0,0,0,True,False,False,False,False,False
52286,27,0,1,0,66.0,0,0,True,False,False,False,False,False
52287,23,2,2,1,67.0,0,0,True,False,False,False,False,False
52288,33,0,1,0,68.0,1,0,True,False,False,False,False,False
52289,25,1,1,0,81.0,1,1,True,False,False,False,False,False
52290,26,1,1,0,64.0,0,0,True,False,False,False,False,False
52291,50,0,1,0,64.0,0,0,True,False,False,False,False,False
52292,37,1,1,0,60.0,0,0,True,False,False,False,False,False
52293,34,1,1,0,69.0,0,0,True,False,False,False,False,False
52294,24,2,1,0,62.0,0,0,True,False,False,False,False,False
52295,24,2,1,0,65.0,0,0,True,False,False,False,False,False
52296,28,1,0,0,65.0,0,0,True,False,False,False,False,False
52297,59,1,1,0,62.0,0,0,True,False,False,False,False,False
52298,21,1,2,1,66.0,0,1,False,False,False,False,True,False
52299,27,1,1,0,68.0,0,0,True,False,False,False,False,False
52300,31,2,1,0,70.0,1,1,True,False,False,False,False,False
52301,35,2,1,0,70.0,1,0,True,False,False,False,False,False
52302,35,0,1,1,67.0,0,0,True,False,False,False,False,False
52303,55,1,1,0,71.0,1,0,True,False,False,False,False,False
52304,28,1,0,0,60.0,0,0,True,False,False,False,False,False
52305,30,0,1,0,74.0,1,0,True,False,False,False,False,False
52306,68,0,1,0,71.0,1,0,True,False,False,False,False,False
52307,36,2,0,0,69.0,0,0,True,False,False,False,False,False
52308,34,0,1,0,69.0,1,0,True,False,False,False,False,False
52309,28,0,1,0,64.0,0,1,True,False,False,False,False,False
52310,42,0,1,0,69.0,1,1,True,False,False,False,False,False
52311,27,2,1,0,69.0,0,0,False,False,False,False,False,True
52312,47,1,1,0,72.0,1,0,True,False,False,False,False,False
52313,35,1,1,0,66.0,0,0,True,False,False,False,False,False
52314,33,1,1,0,72.0,0,1,True,False,False,False,False,False
52315,25,0,1,1,66.0,0,1,False,False,False,False,False,True
52316,29,1,1,1,75.0,1,0,True,False,False,False,False,False
52317,31,0,1,0,71.0,1,0,True,False,False,False,False,False
52318,27,0,1,1,77.0,1,1,True,False,False,False,False,False
52319,32,1,1,1,70.0,1,0,True,False,False,False,False,False
52320,23,1,1,0,71.0,1,0,True,False,False,False,False,False
52321,33,0,1,0,70.0,1,0,True,False,False,False,False,False
52322,24,1,1,0,62.0,0,0,True,False,False,False,False,False
52323,36,0,1,0,64.0,0,0,False,False,False,False,False,True
52324,32,2,1,0,61.0,0,0,True,False,False,False,False,False
52325,33,1,1,0,66.0,1,0,True,False,False,False,False,False
52326,27,0,1,1,70.0,1,0,True,False,False,False,False,False
52327,37,0,1,0,75.0,1,0,True,False,False,False,False,False
52328,39,1,1,0,72.0,1,0,False,False,False,False,False,True
52329,51,1,1,0,69.0,1,0,True,False,False,False,False,False
52330,31,0,2,0,70.0,1,0,True,False,False,False,False,False
52331,27,1,2,0,67.0,0,0,True,False,False,False,False,False
52332,43,0,1,0,64.0,0,0,True,False,False,False,False,False
52333,30,0,1,0,66.0,1,0,True,False,False,False,False,False
52334,28,1,1,0,68.0,1,0,True,False,False,False,False,False
52335,25,0,1,0,65.0,1,0,True,False,False,False,False,False
52336,31,0,1,0,72.0,1,1,True,False,False,False,False,False
52337,34,1,1,1,65.0,0,0,True,False,False,False,False,False
52338,32,2,0,0,72.0,1,0,True,False,False,False,False,False
52339,23,1,1,1,66.0,0,0,False,False,False,False,False,True
52340,27,1,2,0,70.0,0,0,True,False,False,False,False,False
52341,43,2,2,2,70.0,1,0,False,False,False,False,False,True
52342,44,1,2,0,71.0,1,0,False,False,False,True,False,False
52343,28,0,1,0,76.0,1,0,True,False,False,False,False,False
52344,26,0,1,0,73.0,1,0,False,False,False,True,False,False
52345,30,1,1,0,75.0,1,0,True,False,False,False,False,False
52346,27,0,1,1,71.0,1,0,True,False,False,False,False,False
52347,62,0,1,0,74.0,1,0,True,False,False,False,False,False
52348,40,0,1,0,74.0,1,0,True,False,False,False,False,False
52349,31,0,0,0,70.0,1,1,True,False,False,False,False,False
52350,54,1,1,0,67.0,1,0,True,False,False,False,False,False
52351,29,1,0,0,63.0,0,0,True,False,False,False,False,False
52352,23,2,1,0,66.0,0,0,True,False,False,False,False,False
52353,26,0,1,0,65.0,0,0,True,False,False,False,False,False
52354,31,1,1,0,63.0,0,0,True,False,False,False,False,False
52355,22,0,1,1,62.0,0,0,True,False,False,False,False,False
52356,28,0,1,1,61.0,0,0,True,False,False,False,False,False
52357,28,1,1,0,62.0,0,0,True,False,False,False,False,False
52358,28,1,1,0,66.0,0,0,True,False,False,False,False,False
52359,38,0,2,1,69.0,1,0,True,False,False,False,False,False
52360,29,0,1,1,66.0,0,0,True,False,False,False,False,False
52361,56,2,1,0,67.0,0,0,True,False,False,False,False,False
52362,28,1,1,0,69.0,0,0,True,False,False,False,False,False
52363,41,0,1,0,68.0,1,0,True,False,False,False,False,False
52364,28,0,1,0,64.0,0,1,True,False,False,False,False,False
52365,32,2,1,0,64.0,0,1,True,False,False,False,False,False
52366,28,1,1,1,60.0,0,0,True,False,False,False,False,False
52367,27,0,1,0,72.0,1,0,False,False,False,False,False,True
52368,41,1,1,0,62.0,0,0,True,False,False,False,False,False
52369,34,1,2,0,65.0,0,0,True,False,False,False,False,False
52370,28,1,2,0,63.0,0,0,False,False,False,False,False,True
52371,41,1,2,1,72.0,1,0,True,False,False,False,False,False
52372,27,1,1,0,71.0,1,0,True,False,False,False,False,False
52373,37,0,1,0,66.0,0,0,True,False,False,False,False,False
52374,28,0,1,0,66.0,0,0,True,False,False,False,False,False
52375,22,0,1,0,65.0,0,1,True,False,False,False,False,False
52376,29,1,1,0,69.0,0,0,True,False,False,False,False,False
52377,44,0,1,0,63.0,0,0,True,False,False,False,False,False
52378,21,0,1,0,64.0,1,0,True,False,False,False,False,False
52379,25,2,1,0,60.0,0,0,False,False,False,False,True,False
52380,31,2,1,0,65.0,0,0,True,False,False,False,False,False
52381,69,2,1,0,72.0,1,0,True,False,False,False,False,False
52382,32,1,0,0,67.0,1,0,True,False,False,False,False,False
52383,36,0,1,0,73.0,1,0,True,False,False,False,False,False
52384,60,0,0,0,68.0,0,0,True,False,False,False,False,False
52385,22,0,0,0,70.0,1,0,True,False,False,False,False,False
52386,55,0,1,0,69.0,1,0,False,False,False,True,False,False
52387,26,0,1,0,68.0,1,0,True,False,False,False,False,False
52388,28,1,1,1,66.0,1,1,True,False,False,False,False,False
52389,25,1,1,0,68.0,1,1,True,False,False,False,False,False
52390,20,1,1,1,66.0,0,0,True,False,False,False,False,False
52391,32,0,1,1,69.0,1,0,True,False,False,False,False,False
52392,20,1,1,0,64.0,1,0,True,False,False,False,False,False
52393,54,0,0,0,72.0,1,0,False,False,False,False,False,True
52394,23,2,2,1,70.0,1,0,True,False,False,False,False,False
52395,27,1,2,0,77.0,1,0,True,False,False,False,False,False
52396,30,0,1,0,68.0,1,0,True,False,False,False,False,False
52397,23,0,1,1,71.0,1,1,True,False,False,False,False,False
52398,24,0,1,0,72.0,1,0,True,False,False,False,False,False
52399,22,1,1,1,66.0,1,1,True,False,False,False,False,False
52400,36,0,1,1,62.0,0,0,True,False,False,False,False,False
52401,30,0,0,0,70.0,1,0,True,False,False,False,False,False
52402,28,0,1,0,72.0,1,0,True,False,False,False,False,False
52403,27,1,1,0,61.0,0,1,True,False,False,False,False,False
52404,27,1,1,0,70.0,1,0,True,False,False,False,False,False
52405,24,0,1,0,71.0,0,0,True,False,False,False,False,False
52406,38,2,1,0,64.0,0,0,True,False,False,False,False,False
52407,30,0,1,0,68.0,1,0,True,False,False,False,False,False
52408,26,1,1,0,59.0,0,0,True,False,False,False,False,False
52409,29,0,2,0,68.0,0,0,False,False,False,False,False,True
52410,33,2,1,0,70.0,0,0,True,False,False,False,False,False
52411,28,1,1,0,67.0,1,1,True,False,False,False,False,False
52412,35,0,1,0,66.0,1,0,True,False,False,False,False,False
52413,39,1,1,0,74.0,1,0,True,False,False,False,False,False
52414,30,0,1,0,64.0,1,0,True,False,False,False,False,False
52415,36,0,1,0,74.0,1,0,True,False,False,False,False,False
52416,20,2,1,0,62.0,0,0,True,False,False,False,False,False
52417,25,1,1,0,69.0,0,0,True,False,False,False,False,False
52418,43,1,1,0,65.0,0,0,True,False,False,False,False,False
52419,30,0,1,0,67.0,1,0,True,False,False,False,False,False
52420,23,2,1,0,70.0,1,0,True,False,False,False,False,False
52421,26,2,1,0,63.0,0,0,False,False,False,False,False,True
52422,24,1,1,1,66.0,0,0,False,False,False,False,False,True
52423,26,0,1,0,71.0,1,1,True,False,False,False,False,False
52424,27,0,1,1,71.0,1,1,True,False,False,False,False,False
52425,47,0,0,0,70.0,1,1,True,False,False,False,False,False
52426,28,0,1,0,74.0,0,0,True,False,False,False,False,False
52427,29,1,1,0,67.0,1,1,True,False,False,False,False,False
52428,31,1,2,0,72.0,1,1,True,False,False,False,False,False
52429,26,0,1,0,71.0,1,0,True,False,False,False,False,False
52430,42,2,1,0,71.0,1,0,True,False,False,False,False,False
52431,37,0,1,0,71.0,1,0,False,False,False,False,False,True
52432,31,0,1,0,73.0,1,0,True,False,False,False,False,False
52433,39,0,1,1,74.0,1,0,True,False,False,False,False,False
52434,26,1,1,0,64.0,0,0,True,False,False,False,False,False
52435,32,1,1,0,69.0,1,0,True,False,False,False,False,False
52436,27,0,2,0,74.0,1,0,False,False,False,False,False,True
52437,19,0,1,0,68.0,1,0,True,False,False,False,False,False
52438,22,1,1,0,73.0,1,0,True,False,False,False,False,False
52439,28,0,1,0,73.0,1,0,True,False,False,False,False,False
52440,19,2,1,0,66.0,0,0,True,False,False,False,False,False
52441,26,1,1,0,69.0,1,0,True,False,False,False,False,False
52442,21,1,1,0,68.0,1,0,True,False,False,False,False,False
52443,25,0,2,2,67.0,1,0,True,False,False,False,False,False
52444,29,2,1,0,75.0,1,0,True,False,False,False,False,False
52445,26,1,1,0,71.0,1,1,False,False,False,False,False,True
52446,28,1,1,0,72.0,1,0,True,False,False,False,False,False
52447,33,0,1,0,70.0,1,0,True,False,False,False,False,False
52448,35,1,1,0,64.0,0,0,True,False,False,False,False,False
52449,50,1,1,0,65.0,0,0,False,False,False,False,False,True
52450,37,2,1,0,64.0,0,0,True,False,False,False,False,False
52451,33,1,1,0,68.0,1,1,True,False,False,False,False,False
52452,41,0,1,0,69.0,0,0,True,False,False,False,False,False
52453,35,1,1,0,74.0,1,0,True,False,False,False,False,False
52454,29,1,1,0,63.0,0,0,True,False,False,False,False,False
52455,36,1,2,0,67.0,1,0,True,False,False,False,False,False
52456,65,2,1,0,67.0,0,0,True,False,False,False,False,False
52457,24,0,1,0,64.0,0,0,True,False,False,False,False,False
52458,47,1,1,0,68.0,1,1,False,False,False,False,False,True
52459,24,2,1,0,67.0,0,0,True,False,False,False,False,False
52460,21,1,2,0,64.0,0,1,False,False,False,False,False,True
52461,23,1,1,0,70.0,1,0,True,False,False,False,False,False
52462,41,2,1,0,67.0,1,0,True,False,False,False,False,False
52463,31,1,1,0,66.0,1,0,True,False,False,False,False,False
52464,21,0,0,0,74.0,1,0,True,False,False,False,False,False
52465,33,1,1,0,69.0,0,0,True,False,False,False,False,False
52466,27,1,1,0,71.0,1,0,True,False,False,False,False,False
52467,40,2,1,0,68.0,0,0,True,False,False,False,False,False
52468,24,1,1,0,74.0,1,1,False,False,False,True,False,False
52469,38,2,1,0,64.0,1,0,True,False,False,False,False,False
52470,27,1,1,0,72.0,1,0,True,False,False,False,False,False
52471,35,0,1,0,69.0,1,0,True,False,False,False,False,False
52472,27,1,1,1,68.0,0,1,False,False,False,False,False,True
52473,43,0,1,0,68.0,0,0,True,False,False,False,False,False
52474,19,1,2,0,68.0,0,0,False,False,False,False,False,True
52475,26,1,1,0,70.0,1,0,True,False,False,False,False,False
52476,39,0,2,0,67.0,1,0,True,False,False,False,False,False
52477,29,0,1,0,65.0,0,0,True,False,False,False,False,False
52478,20,0,1,0,70.0,1,0,True,False,False,False,False,False
52479,28,1,1,0,62.0,0,0,True,False,False,False,False,False
52480,34,0,1,0,61.0,0,0,True,False,False,False,False,False
52481,47,2,1,0,67.0,1,0,True,False,False,False,False,False
52482,32,1,2,1,72.0,1,1,True,False,False,False,False,False
52483,39,0,1,0,73.0,1,0,True,False,False,False,False,False
52484,26,1,1,0,64.0,0,0,True,False,False,False,False,False
52485,23,0,1,0,65.0,0,0,True,False,False,False,False,False
52486,30,2,1,1,62.0,0,0,False,False,False,False,False,True
52487,33,2,1,0,66.0,0,0,True,False,False,False,False,False
52488,22,0,1,0,69.0,1,1,True,False,False,False,False,False
52489,29,0,1,0,67.0,1,0,True,False,False,False,False,False
52490,28,1,1,0,71.0,1,1,True,False,False,False,False,False
52491,20,1,2,1,67.0,1,0,True,False,False,False,False,False
52492,41,0,1,0,71.0,1,0,True,False,False,False,False,False
52493,25,1,1,0,70.0,1,1,True,False,False,False,False,False
52494,34,2,1,0,67.0,1,0,True,False,False,False,False,False
52495,29,0,2,0,72.0,1,1,True,False,False,False,False,False
52496,27,1,1,0,67.0,0,0,True,False,False,False,False,False
52497,26,1,1,1,70.0,0,1,True,False,False,False,False,False
52498,26,0,1,0,67.0,0,1,True,False,False,False,False,False
52499,30,2,1,1,64.0,0,0,False,False,False,False,False,True
52500,34,1,0,0,65.0,0,0,True,False,False,False,False,False
52501,28,0,1,0,60.0,0,0,True,False,False,False,False,False
52502,26,0,1,1,71.0,1,0,True,False,False,False,False,False
52503,30,0,1,0,72.0,1,0,True,False,False,False,False,False
52504,22,2,1,0,69.0,0,0,True,False,False,False,False,False
52505,27,1,1,0,73.0,1,1,True,False,False,False,False,False
52506,32,1,1,0,66.0,1,0,True,False,False,False,False,False
52507,33,2,2,0,68.0,1,0,True,False,False,False,False,False
52508,56,2,0,0,67.0,0,1,True,False,False,False,False,False
52509,50,2,1,0,67.0,0,0,True,False,False,False,False,False
52510,25,1,1,1,70.0,1,1,True,False,False,False,False,False
52511,27,1,1,0,67.0,1,1,True,False,False,False,False,False
52512,23,1,1,1,70.0,1,0,False,False,False,False,False,True
52513,62,2,1,1,67.0,0,0,True,False,False,False,False,False
52514,30,1,1,0,61.0,0,0,True,False,False,False,False,False
52515,24,1,0,0,64.0,0,0,True,False,False,False,False,False
52516,29,1,1,0,70.0,0,1,True,False,False,False,False,False
52517,35,2,1,0,64.0,0,0,False,False,False,False,False,True
52518,21,0,1,0,66.0,0,0,True,False,False,False,False,False
52519,50,1,0,0,66.0,0,0,True,False,False,False,False,False
52520,58,2,1,0,63.0,0,0,True,False,False,False,False,False
52521,60,1,1,0,66.0,0,0,True,False,False,False,False,False
52522,37,0,1,0,69.0,1,0,True,False,False,False,False,False
52523,52,0,0,0,73.0,1,0,True,False,False,False,False,False
52524,30,0,1,0,69.0,1,0,False,False,False,False,False,True
52525,31,1,1,0,67.0,1,0,True,False,False,False,False,False
52526,24,1,1,1,66.0,0,0,True,False,False,False,False,False
52527,35,1,1,0,72.0,1,0,True,False,False,False,False,False
52528,34,2,1,1,64.0,0,0,True,False,False,False,False,False
52529,34,1,1,1,74.0,1,0,True,False,False,False,False,False
52530,39,0,1,0,66.0,0,0,False,False,False,True,False,False
52531,35,0,0,0,68.0,0,0,True,False,False,False,False,False
52532,22,0,1,0,67.0,0,0,True,False,False,False,False,False
52533,30,0,2,1,63.0,0,0,True,False,False,False,False,False
52534,38,2,1,0,65.0,0,1,True,False,False,False,False,False
52535,25,0,1,0,64.0,0,0,True,False,False,False,False,False
52536,27,0,1,0,64.0,0,0,True,False,False,False,False,False
52537,25,1,2,1,67.0,0,1,True,False,False,False,False,False
52538,28,1,1,0,60.0,0,1,True,False,False,False,False,False
52539,25,0,1,0,68.0,0,0,True,False,False,False,False,False
52540,21,2,1,0,67.0,0,0,True,False,False,False,False,False
52541,27,1,1,0,68.0,0,0,False,False,False,False,False,True
52542,25,0,1,0,76.0,0,0,False,False,False,False,False,True
52543,28,2,1,0,67.0,0,0,True,False,False,False,False,False
52544,39,1,0,0,72.0,1,0,True,False,False,False,False,False
52545,24,1,2,1,75.0,1,0,True,False,False,False,False,False
52546,25,1,1,0,60.0,0,0,True,False,False,False,False,False
52547,25,2,1,1,66.0,0,1,False,False,False,False,False,True
52548,28,0,1,0,72.0,1,0,False,False,False,True,False,False
52549,28,1,1,1,70.0,0,1,True,False,False,False,False,False
52550,29,0,1,0,70.0,1,0,True,False,False,False,False,False
52551,26,0,1,0,73.0,1,0,False,False,False,False,False,True
52552,34,0,1,0,70.0,1,0,True,False,False,False,False,False
52553,24,1,1,0,71.0,1,1,True,False,False,False,False,False
52554,33,0,1,0,69.0,0,0,True,False,False,False,False,False
52555,26,0,1,0,74.0,1,0,True,False,False,False,False,False
52556,23,1,1,1,64.0,0,0,True,False,False,False,False,False
52557,54,1,1,0,70.0,0,0,True,False,False,False,False,False
52558,30,0,2,1,71.0,1,1,True,False,False,False,False,False
52559,28,1,1,1,74.0,1,0,True,False,False,False,False,False
52560,36,0,2,0,69.0,0,0,True,False,False,False,False,False
52561,19,1,1,0,73.0,1,0,True,False,False,False,False,False
52562,32,1,1,0,65.0,0,1,True,False,False,False,False,False
52563,26,1,1,0,75.0,1,0,True,False,False,False,False,False
52564,25,1,1,0,67.0,1,0,True,False,False,False,False,False
52565,32,1,1,0,66.0,1,0,True,False,False,False,False,False
52566,30,0,1,1,74.0,1,0,True,False,False,False,False,False
52567,31,1,1,0,68.0,1,1,True,False,False,False,False,False
52568,25,0,1,0,66.0,0,0,True,False,False,False,False,False
52569,26,1,1,0,74.0,1,0,True,False,False,False,False,False
52570,29,1,2,1,72.0,1,0,True,False,False,False,False,False
52571,28,1,1,0,70.0,1,0,True,False,False,False,False,False
52572,33,1,1,0,71.0,1,0,True,False,False,False,False,False
52573,27,0,1,0,68.0,1,0,False,False,False,False,False,True
52574,42,0,1,1,71.0,1,0,True,False,False,False,False,False
52575,24,1,1,0,65.0,0,0,True,False,False,False,False,False
52576,38,1,1,0,64.0,0,0,True,False,False,False,False,False
52577,45,2,1,0,67.0,1,0,True,False,False,False,False,False
52578,33,0,1,0,62.0,0,0,True,False,False,False,False,False
52579,45,0,1,0,69.0,0,0,True,False,False,False,False,False
52580,32,1,1,1,65.0,0,0,True,False,False,False,False,False
52581,53,2,1,1,73.0,1,0,True,False,False,False,False,False
52582,60,0,1,0,66.0,1,0,False,False,False,False,False,True
52583,28,1,1,0,72.0,1,0,True,False,False,False,False,False
52584,26,1,1,0,65.0,1,1,True,False,False,False,False,False
52585,39,0,1,0,70.0,1,0,True,False,False,False,False,False
52586,24,1,2,0,67.0,1,0,True,False,False,False,False,False
52587,22,1,1,0,63.0,0,0,True,False,False,False,False,False
52588,61,1,2,0,73.0,1,0,True,False,False,False,False,False
52589,25,0,1,0,63.0,0,0,True,False,False,False,False,False
52590,45,0,1,0,66.0,0,0,True,False,False,False,False,False
52591,24,0,1,0,70.0,0,0,True,False,False,False,False,False
52592,26,1,1,0,65.0,0,0,True,False,False,False,False,False
52593,28,2,1,0,60.0,0,0,True,False,False,False,False,False
52594,27,0,2,0,70.0,1,0,True,False,False,False,False,False
52595,23,0,1,0,72.0,1,0,True,False,False,False,False,False
52596,29,0,0,0,70.0,1,0,True,False,False,False,False,False
52597,35,1,1,0,73.0,1,0,True,False,False,False,False,False
52598,32,0,1,0,67.0,0,0,True,False,False,False,False,False
52599,25,1,2,0,66.0,0,0,True,False,False,False,False,False
52600,52,0,1,0,72.0,1,0,True,False,False,False,False,False
52601,30,2,1,0,60.0,0,1,True,False,False,False,False,False
52602,42,1,1,0,72.0,1,0,True,False,False,False,False,False
52603,30,2,1,1,74.0,1,0,True,False,False,False,False,False
52604,33,1,1,0,67.0,1,1,True,False,False,False,False,False
52605,37,1,1,0,68.0,1,1,True,False,False,False,False,False
52606,32,1,1,0,66.0,0,0,True,False,False,False,False,False
52607,31,1,1,0,71.0,0,0,True,False,False,False,False,False
52608,25,2,2,1,64.0,0,1,True,False,False,False,False,False
52609,47,0,1,0,64.0,0,0,False,False,False,False,False,True
52610,29,0,1,0,71.0,1,0,True,False,False,False,False,False
52611,44,1,0,0,66.0,1,0,True,False,False,False,False,False
52612,58,1,1,0,71.0,1,0,True,False,False,False,False,False
52613,24,0,1,0,70.0,1,0,True,False,False,False,False,False
52614,36,0,1,0,74.0,1,1,True,False,False,False,False,False
52615,26,1,2,1,70.0,1,1,True,False,False,False,False,False
52616,26,0,1,0,68.0,1,0,True,False,False,False,False,False
52617,36,0,0,0,72.0,1,0,True,False,False,False,False,False
52618,36,1,2,0,68.0,1,0,True,False,False,False,False,False
52619,49,0,1,0,73.0,1,0,True,False,False,False,False,False
52620,28,0,0,0,69.0,0,0,False,False,False,False,False,True
52621,22,0,1,1,71.0,1,0,True,False,False,False,False,False
52622,36,0,1,0,72.0,1,0,True,False,False,False,False,False
52623,25,2,1,0,70.0,1,0,True,False,False,False,False,False
52624,25,1,2,1,72.0,1,1,True,False,False,False,False,False
52625,27,0,1,1,69.0,1,0,False,False,False,False,False,True
52626,28,1,1,0,70.0,1,0,True,False,False,False,False,False
52627,29,0,1,1,71.0,1,0,True,False,False,False,False,False
52628,31,0,1,0,67.0,1,0,True,False,False,False,False,False
52629,22,1,1,0,63.0,0,0,True,False,False,False,False,False
52630,18,0,1,0,64.0,0,0,True,False,False,False,False,False
52631,37,1,1,0,69.0,0,0,True,False,False,False,False,False
52632,24,1,1,0,70.0,1,0,True,False,False,False,False,False
52633,38,1,1,0,64.0,0,0,True,False,False,False,False,False
52634,34,0,1,0,65.0,1,0,True,False,False,False,False,False
52635,22,2,1,0,64.0,0,0,True,False,False,False,False,False
52636,27,2,1,1,72.0,1,0,False,False,False,True,False,False
52637,21,0,1,1,70.0,1,0,True,False,False,False,False,False
52638,39,2,1,0,64.0,0,0,False,False,False,False,False,True
52639,18,0,0,0,72.0,1,0,True,False,False,False,False,False
52640,28,0,1,1,69.0,1,0,True,False,False,False,False,False
52641,57,1,1,0,65.0,0,0,True,False,False,False,False,False
52642,27,1,1,0,67.0,0,1,True,False,False,False,False,False
52643,69,1,0,0,60.0,0,0,True,False,False,False,False,False
52644,34,1,1,0,63.0,0,0,True,False,False,False,False,False
52645,38,1,1,0,66.0,0,0,True,False,False,False,False,False
52646,27,1,1,0,67.0,0,0,True,False,False,False,False,False
52647,23,0,1,0,71.0,1,1,True,False,False,False,False,False
52648,27,0,1,0,65.0,1,0,True,False,False,False,False,False
52649,41,0,1,0,69.0,1,0,True,False,False,False,False,False
52650,65,0,1,0,68.0,1,0,True,False,False,False,False,False
52651,33,0,1,0,68.0,1,0,True,False,False,False,False,False
52652,54,0,1,0,72.0,1,0,True,False,False,False,False,False
52653,33,1,0,0,74.0,1,0,False,False,False,True,False,False
52654,37,1,1,0,66.0,1,0,True,False,False,False,False,False
52655,25,0,1,0,76.0,1,0,True,False,False,False,False,False
52656,36,0,1,0,66.0,1,0,True,False,False,False,False,False
52657,58,0,0,0,67.0,0,0,True,False,False,False,False,False
52658,26,1,2,0,71.0,1,0,True,False,False,False,False,False
52659,47,0,1,0,69.0,1,0,True,False,False,False,False,False
52660,24,1,2,0,71.0,1,0,True,False,False,False,False,False
52661,26,0,1,0,72.0,1,0,True,False,False,False,False,False
52662,23,1,1,0,70.0,1,0,True,False,False,False,False,False
52663,26,0,1,0,70.0,1,0,True,False,False,False,False,False
52664,45,1,0,0,71.0,1,0,True,False,False,False,False,False
52665,21,1,1,0,65.0,1,0,True,False,False,False,False,False
52666,22,1,1,0,69.0,1,0,True,False,False,False,False,False
52667,28,0,1,1,71.0,1,1,True,False,False,False,False,False
52668,22,0,2,1,71.0,1,1,True,False,False,False,False,False
52669,44,2,1,0,68.0,1,0,True,False,False,False,False,False
52670,44,0,1,0,70.0,1,0,True,False,False,False,False,False
52671,28,1,1,0,65.0,0,0,False,False,False,False,False,True
52672,27,0,1,0,74.0,1,0,True,False,False,False,False,False
52673,40,1,1,0,64.0,0,1,True,False,False,False,False,False
52674,28,0,1,1,69.0,1,0,True,False,False,False,False,False
52675,31,0,1,0,70.0,1,0,True,False,False,False,False,False
52676,23,0,1,0,73.0,1,0,True,False,False,False,False,False
52677,43,0,1,0,71.0,1,0,True,False,False,False,False,False
52678,53,2,1,0,65.0,0,0,True,False,False,False,False,False
52679,36,1,1,0,64.0,0,0,True,False,False,False,False,False
52680,35,2,1,0,65.0,0,0,True,False,False,False,False,False
52681,45,0,1,0,72.0,1,0,True,False,False,False,False,False
52682,33,0,1,0,65.0,0,0,False,False,False,False,True,False
52683,29,0,1,0,67.0,1,0,True,False,False,False,False,False
52684,28,1,1,0,67.0,0,0,True,False,False,False,False,False
52685,26,0,1,0,72.0,1,0,True,False,False,False,False,False
52686,25,1,1,0,71.0,1,1,False,False,False,False,False,True
52687,27,1,1,0,66.0,1,0,False,False,False,False,False,True
52688,56,0,1,0,68.0,1,0,True,False,False,False,False,False
52689,30,0,1,1,67.0,1,0,False,False,False,False,True,False
52690,24,0,1,0,60.0,1,0,True,False,False,False,False,False
52691,61,0,1,0,64.0,0,0,False,False,False,False,False,True
52692,27,0,1,0,70.0,1,0,True,False,False,False,False,False
52693,43,0,1,1,65.0,0,0,False,False,False,False,False,True
52694,27,0,1,0,69.0,1,0,True,False,False,False,False,False
52695,29,0,1,0,69.0,1,1,False,False,False,False,False,True
52696,33,1,1,1,70.0,1,0,True,False,False,False,False,False
